,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
354,000.0000,000.9516,001.9030,002.8541,003.8049,004.7554,005.7057,006.6556,007.6052,008.5545,009.5034,010.4520,011.4003,012.3482,013.2957,014.2429,015.1897,016.1361,017.0821,018.0277,018.9729
355,000.0000,000.9489,001.8976,002.8460,003.7941,004.7419,005.6894,006.6366,007.5835,008.5301,009.4763,010.4221,011.3676,012.3128,013.2576,014.2020,015.1460,016.0896,017.0328,017.9756,018.9180
356,000.0000,000.9463,001.8923,002.8380,003.7834,004.7285,005.6733,006.6178,007.5620,008.5058,009.4493,010.3924,011.3352,012.2776,013.2196,014.1613,015.1025,016.0434,016.9838,017.9239,018.8635
357,000.0000,000.9436,001.8870,002.8300,003.7728,004.7152,005.6573,006.5991,007.5406,008.4817,009.4225,010.3629,011.3029,012.2426,013.1819,014.1208,015.0593,015.9974,016.9351,017.8724,018.8093
358,000.0000,000.9410,001.8817,002.8221,003.7622,004.7019,005.6414,006.5805,007.5193,008.4577,009.3958,010.3335,011.2709,012.2078,013.1444,014.0806,015.0164,015.9518,016.8867,017.8213,018.7554
359,000.0000,000.9384,001.8764,002.8142,003.7516,004.6887,005.6255,006.5620,007.4981,008.4339,009.3693,010.3043,011.2390,012.1733,013.1071,014.0406,014.9737,015.9064,016.8386,017.7704,018.7018
360,000.0000,000.9357,001.8712,002.8063,003.7411,004.6756,005.6098,006.5436,007.4771,008.4102,009.3429,010.2753,011.2073,012.1389,013.0701,014.0009,014.9313,015.8612,016.7908,017.7199,018.6485
361,000.0000,000.9332,001.8660,002.7985,003.7307,004.6626,005.5941,006.5253,007.4561,008.3866,009.3167,010.2464,011.1757,012.1047,013.0332,013.9613,014.8891,015.8163,016.7432,017.6696,018.5956
362,000.0000,000.9306,001.8608,002.7908,003.7204,004.6496,005.5786,006.5071,007.4353,008.3632,009.2906,010.2177,011.1444,012.0707,012.9966,013.9221,014.8471,015.7717,016.6959,017.6197,018.5430
363,000.0000,000.9280,001.8557,002.7830,003.7101,004.6367,005.5631,006.4890,007.4146,008.3399,009.2647,010.1892,011.1132,012.0369,012.9602,013.8830,014.8054,015.7274,016.6489,017.5700,018.4906
364,000.0000,000.9255,001.8506,002.7754,003.6998,004.6239,005.5477,006.4711,007.3941,008.3167,009.2389,010.1608,011.0823,012.0033,012.9239,013.8441,014.7639,015.6833,016.6022,017.5206,018.4386
365,000.0000,000.9229,001.8455,002.7677,003.6896,004.6112,005.5324,006.4532,007.3736,008.2937,009.2133,010.1326,011.0514,011.9699,012.8879,013.8055,014.7227,015.6394,016.5557,017.4715,018.3869
366,000.0000,000.9204,001.8404,002.7601,003.6795,004.5985,005.5171,006.4354,007.3533,008.2708,009.1878,010.1045,011.0208,011.9367,012.8521,013.7671,014.6817,015.5958,016.5095,017.4227,018.3354
367,000.0000,000.9179,001.8354,002.7526,003.6694,004.5859,005.5020,006.4177,007.3330,008.2480,009.1625,010.0766,010.9904,011.9036,012.8165,013.7289,014.6409,015.5525,016.4635,017.3742,018.2843
368,000.0000,000.9154,001.8304,002.7451,003.6594,004.5734,005.4869,006.4001,007.3129,008.2253,009.1373,010.0489,010.9601,011.8708,012.7811,013.6910,014.6004,015.5094,016.4179,017.3259,018.2335
369,000.0000,000.9129,001.8254,002.7376,003.6494,004.5609,005.4719,006.3826,007.2929,008.2028,009.1123,010.0213,010.9299,011.8381,012.7459,013.6532,014.5601,015.4665,016.3725,017.2779,018.1829
370,000.0000,000.9104,001.8205,002.7302,003.6395,004.5485,005.4571,006.3652,007.2730,008.1804,009.0873,009.9939,010.9000,011.8057,012.7109,013.6157,014.5200,015.4239,016.3273,017.2302,018.1327
371,000.0000,000.9080,001.8156,002.7228,003.6297,004.5362,005.4422,006.3479,007.2532,008.1581,009.0626,009.9666,010.8702,011.7734,012.6761,013.5784,014.4802,015.3815,016.2824,017.1828,018.0827
372,000.0000,000.9055,001.8107,002.7155,003.6199,004.5239,005.4275,006.3307,007.2335,008.1359,009.0379,009.9395,010.8406,011.7412,012.6415,013.5412,014.4405,015.3394,016.2377,017.1356,018.0330
373,000.0000,000.9031,001.8058,002.7082,003.6101,004.5117,005.4129,006.3136,007.2140,008.1139,009.0134,009.9125,010.8111,011.7093,012.6070,013.5043,014.4011,015.2975,016.1933,017.0887,017.9836
374,000.0000,000.9007,001.8010,002.7009,003.6004,004.4996,005.3983,006.2966,007.1945,008.0920,008.9890,009.8856,010.7818,011.6775,012.5728,013.4676,014.3619,015.2558,016.1492,017.0421,017.9345
375,000.0000,000.8983,001.7962,002.6937,003.5908,004.4875,005.3838,006.2797,007.1751,008.0702,008.9648,009.8590,010.7527,011.6460,012.5388,013.4311,014.3230,015.2144,016.1053,016.9957,017.8856
376,000.0000,000.8959,001.7914,002.6865,003.5812,004.4755,005.3694,006.2628,007.1559,008.0485,008.9407,009.8324,010.7237,011.6145,012.5049,013.3948,014.2842,015.1732,016.0616,016.9496,017.8370
377,000.0000,000.8935,001.7866,002.6793,003.5716,004.4636,005.3550,006.2461,007.1367,008.0270,008.9167,009.8060,010.6949,011.5833,012.4712,013.3587,014.2457,015.1322,016.0182,016.9037,017.7887
378,000.0000,000.8911,001.7819,002.6722,003.5622,004.4517,005.3408,006.2295,007.1177,008.0055,008.8929,009.7798,010.6662,011.5522,012.4378,013.3228,014.2074,015.0914,015.9750,016.8581,017.7407
379,000.0000,000.8888,001.7772,002.6651,003.5527,004.4399,005.3266,006.2129,007.0988,007.9842,008.8692,009.7537,010.6377,011.5213,012.4044,013.2871,014.1692,015.0509,015.9321,016.8127,017.6929
380,000.0000,000.8864,001.7725,002.6581,003.5433,004.4281,005.3125,006.1964,007.0799,007.9630,008.8456,009.7277,010.6094,011.4906,012.3713,013.2516,014.1313,015.0106,015.8894,016.7676,017.6454
381,000.0000,000.8841,001.7678,002.6511,003.5340,004.4164,005.2985,006.1800,007.0612,007.9419,008.8221,009.7019,010.5812,011.4600,012.3384,013.2163,014.0936,014.9705,015.8469,016.7228,017.5981
382,000.0000,000.8818,001.7632,002.6441,003.5247,004.4048,005.2845,006.1637,007.0425,007.9209,008.7988,009.6762,010.5532,011.4296,012.3056,013.1811,014.0561,014.9307,015.8047,016.6782,017.5511
383,000.0000,000.8795,001.7586,002.6372,003.5155,004.3933,005.2706,006.1475,007.0240,007.9000,008.7756,009.6507,010.5253,011.3994,012.2730,013.1462,014.0189,014.8910,015.7627,016.6338,017.5044
384,000.0000,000.8772,001.7540,002.6303,003.5063,004.3818,005.2568,006.1314,007.0056,007.8793,008.7525,009.6252,010.4975,011.3693,012.2406,013.1114,013.9818,014.8516,015.7209,016.5897,017.4579
385,000.0000,000.8749,001.7494,002.6235,003.4971,004.3703,005.2431,006.1154,006.9872,007.8586,008.7295,009.6000,010.4699,011.3394,012.2084,013.0769,013.9449,014.8124,015.6793,016.5458,017.4117
386,000.0000,000.8726,001.7449,002.6167,003.4880,004.3589,005.2294,006.0994,006.9690,007.8381,008.7067,009.5748,010.4425,011.3097,012.1763,013.0425,013.9082,014.7734,015.6380,016.5021,017.3657
387,000.0000,000.8704,001.7404,002.6099,003.4790,004.3476,005.2158,006.0835,006.9508,007.8176,008.6840,009.5498,010.4152,011.2801,012.1444,013.0083,013.8717,014.7346,015.5969,016.4587,017.3200
388,000.0000,000.8681,001.7359,002.6031,003.4700,004.3364,005.2023,006.0678,006.9328,007.7973,008.6614,009.5249,010.3880,011.2506,012.1127,012.9743,013.8354,014.6960,015.5560,016.4155,017.2745
389,000.0000,000.8659,001.7314,002.5964,003.4610,004.3252,005.1888,006.0521,006.9148,007.7771,008.6389,009.5002,010.3610,011.2213,012.0812,012.9405,013.7993,014.6576,015.5153,016.3726,017.2293
390,000.0000,000.8637,001.7269,002.5897,003.4521,004.3140,005.1755,006.0364,006.8969,007.7570,008.6165,009.4756,010.3341,011.1922,012.0498,012.9068,013.7634,014.6194,015.4749,016.3299,017.1843
391,000.0000,000.8615,001.7225,002.5831,003.4432,004.3029,005.1621,006.0209,006.8792,007.7370,008.5943,009.4511,010.3074,011.1632,012.0186,012.8734,013.7277,014.5814,015.4347,016.2874,017.1396
392,000.0000,000.8593,001.7181,002.5765,003.4344,004.2919,005.1489,006.0054,006.8615,007.7171,008.5721,009.4267,010.2808,011.1344,011.9875,012.8401,013.6921,014.5437,015.3947,016.2451,017.0950
393,000.0000,000.8571,001.7137,002.5699,003.4257,004.2809,005.1357,005.9900,006.8439,007.6973,008.5501,009.4025,010.2544,011.1058,011.9566,012.8070,013.6568,014.5061,015.3548,016.2031,017.0508
394,000.0000,000.8549,001.7094,002.5634,003.4169,004.2700,005.1226,005.9747,006.8264,007.6776,008.5282,009.3784,010.2281,011.0772,011.9259,012.7740,013.6216,014.4687,015.3153,016.1613,017.0067
395,000.0000,000.8527,001.7050,002.5569,003.4082,004.2591,005.1096,005.9595,006.8090,007.6580,008.5064,009.3544,010.2019,011.0489,011.8953,012.7412,013.5866,014.4315,015.2759,016.1197,016.9629
396,000.0000,000.8506,001.7007,002.5504,003.3996,004.2483,005.0966,005.9444,006.7917,007.6385,008.4848,009.3306,010.1759,011.0206,011.8649,012.7086,013.5519,014.3945,015.2367,016.0783,016.9193
397,000.0000,000.8484,001.6964,002.5440,003.3910,004.2376,005.0837,005.9293,006.7744,007.6191,008.4632,009.3068,010.1500,010.9926,011.8346,012.6762,013.5172,014.3577,015.1977,016.0371,016.8760
398,000.0000,000.8463,001.6922,002.5375,003.3825,004.2269,005.0708,005.9143,006.7573,007.5998,008.4418,009.2832,010.1242,010.9646,011.8046,012.6440,013.4828,014.3211,015.1589,015.9962,016.8329
399,000.0000,000.8442,001.6879,002.5312,003.3739,004.2163,005.0581,005.8994,006.7402,007.5806,008.4204,009.2597,010.0985,010.9368,011.7746,012.6119,013.4486,014.2847,015.1204,015.9555,016.7900
400,000.0000,000.8421,001.6837,002.5248,003.3655,004.2057,005.0454,005.8846,006.7233,007.5615,008.3992,009.2364,010.0730,010.9092,011.7448,012.5799,013.4145,014.2485,015.0820,015.9149,016.7473
